_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,geometry
2538844,4155674,2017.0,2020.0,1971.0,PRIVATE,17,Don Valley North,4003 BAYVIEW AVE,12,172,2020-10-29,93,Evaluation needs to be conducted in 3 years,20,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,N1721,43.8022250044,-79.3928562051,POINT (313191.076 4851131.715)
2538845,4154646,2017.0,2020.0,1968.0,PRIVATE,6,York Centre,4918 BATHURST ST,6,60,2020-10-29,78,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,,N0624,43.7728864941,-79.4432661421,POINT (309351.886 4847881.463)
2538846,4153107,2017.0,2020.0,1978.0,TCHC,9,Davenport,1884 DAVENPORT RD,9,186,2020-10-29,77,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,S0926,43.670812011,-79.453749486,POINT (308498.716 4836548.304)
2538847,4153972,2017.0,2020.0,1967.0,PRIVATE,8,Eglinton-Lawrence,655 BRIAR HILL AVE,4,36,2020-10-29,83,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0832,43.7075770778,-79.4274046022,POINT (310635.081 4840626.937)
2538848,4155259,2017.0,2020.0,1960.0,PRIVATE,3,Etobicoke-Lakeshore,3 CROWN HILL PL,6,62,2020-10-29,86,Evaluation needs to be conducted in 3 years,18,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0327,43.6380325283,-79.4912275858,POINT (305492.116 4832898.429)
2538849,4155155,2017.0,2020.0,1960.0,PRIVATE,5,York South-Weston,2275 WESTON RD,3,61,2020-10-29,79,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,4.0,3.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0524,43.7050925163,-79.5282487597,POINT (302507.78 4840348.881)
2538850,4155167,2017.0,2020.0,1962.0,PRIVATE,5,York South-Weston,2260 WESTON RD,9,116,2020-10-29,77,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0524,43.7043341171,-79.5286680785,POINT (302473.953 4840264.645)
2538851,4155105,,2020.0,1954.0,PRIVATE,5,York South-Weston,5 GREENBROOK DR,3,12,2020-10-29,84,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,W0532,43.6964928212,-79.4764300653,POINT (306684.353 4839393.215)
2538852,4156367,2017.0,2020.0,1954.0,PRIVATE,5,York South-Weston,4 GREENBROOK DR,3,23,2020-10-29,75,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,3.0,3.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,4.0,,W0532,43.697269464,-79.4763543388,POINT (306690.437 4839479.496)
2538853,4156014,2018.0,2020.0,1950.0,PRIVATE,5,York South-Weston,1 GREENBROOK DR,3,24,2020-10-29,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0532,43.696926149,-79.475711635,POINT (306735.523 4839446.054)
2538854,4156034,2017.0,2020.0,1994.0,TCHC,13,Toronto Centre,261 JARVIS ST,7,55,2020-10-29,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,S1328,43.6579290015,-79.3745956527,POINT (314899.288 4835116.244)
2538855,4156494,2017.0,2020.0,1974.0,PRIVATE,7,Humber River-Black Creek,4750 JANE ST,15,131,2020-10-29,85,Evaluation needs to be conducted in 2 years,19,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,W0724,43.770560291,-79.521405658,POINT (303087.391 4847612.653)
2538856,4155294,2017.0,2020.0,1940.0,PRIVATE,3,Etobicoke-Lakeshore,2655 BLOOR ST W,5,45,2020-10-29,80,Evaluation needs to be conducted in 2 years,17,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,,W0327,43.6494614357,-79.495683937,POINT (305101.599 4834184.139)
2538857,4250529,2017.0,2020.0,1965.0,PRIVATE,5,York South-Weston,2255 WESTON RD,12,101,2020-10-29,71,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,,W0524,43.7045706478,-79.5274315017,POINT (302573.625 4840290.883)
2538858,4155658,2017.0,2020.0,1972.0,TCHC,1,Etobicoke North,44 WILLOWRIDGE RD,14,236,2020-10-29,53,Evaluation needs to be conducted in 1 year,18,2.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,,W0137,43.675646313,-79.569749625,POINT (299172.333 4837117.833)
2538859,4155295,2017.0,2020.0,1927.0,PRIVATE,3,Etobicoke-Lakeshore,2651 BLOOR ST W,4,34,2020-10-29,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,,W0327,43.649230274,-79.495336571,POINT (305160.274 4834143.367)
2538860,4153336,2017.0,2020.0,1983.0,TCHC,12,Toronto-St. Paul's,2 LAMBERTLODGE AVE,5,64,2020-10-29,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,,S1234,43.673917543,-79.422657829,POINT (311020.734 4836888.76)
2538861,4154456,2017.0,2020.0,1965.0,PRIVATE,6,York Centre,3390 KEELE ST,11,258,2020-10-29,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,N0625,43.746940764,-79.488468802,POINT (305713.023 4844998.472)
2538862,4155110,2017.0,2020.0,1957.0,PRIVATE,5,York South-Weston,102 TRETHEWEY DR,4,30,2020-10-29,74,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,4.0,3.0,3.0,,3.0,,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,W0532,43.6931177015,-79.4834759702,POINT (306116.469 4839018.146)
2538863,4155102,2017.0,2020.0,1950.0,PRIVATE,5,York South-Weston,100 TRETHEWEY DR,3,11,2020-10-29,76,Evaluation needs to be conducted in 2 years,15,3.0,4.0,5.0,4.0,3.0,4.0,,4.0,,,4.0,5.0,4.0,3.0,4.0,3.0,,4.0,3.0,,W0532,43.6932514595,-79.4827536797,POINT (306174.69 4839033.016)
2538864,4153003,2017.0,2020.0,1922.0,PRIVATE,4,Parkdale-High Park,1623 QUEEN ST W,4,42,2020-10-29,63,Evaluation needs to be conducted in 1 year,16,4.0,3.0,5.0,4.0,3.0,3.0,,3.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,,S0436,43.6387814414,-79.4452145314,POINT (309204.71 4832982.945)
2538865,4153013,2017.0,2020.0,1973.0,PRIVATE,4,Parkdale-High Park,146 DOWLING AVE,7,68,2020-10-29,63,Evaluation needs to be conducted in 1 year,18,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,,S0436,43.6375473099,-79.4394028974,POINT (309673.714 4832846.159)
2538866,4154226,2017.0,2020.0,1967.0,PRIVATE,7,Humber River-Black Creek,2020 SHEPPARD AVE W,15,204,2020-10-29,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,,W0729,43.739202145,-79.5181434205,POINT (303323.153 4844137.908)
2538867,4154893,2017.0,2020.0,2001.0,PRIVATE,16,Don Valley East,17 BROOKBANKS DR,8,44,2020-10-28,99,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,N1625,43.751291266,-79.332886312,POINT (318225.632 4845565.901)
2538868,4156706,2017.0,2020.0,2013.0,TCHC,13,Toronto Centre,230 SACKVILLE ST,10,155,2020-10-28,93,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,S1330,,,POINT (315831.119 4835315.526)
2538869,4152928,2017.0,2020.0,1924.0,PRIVATE,4,Parkdale-High Park,1778 BLOOR ST W,3,21,2020-10-28,73,Evaluation needs to be conducted in 2 years,14,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,,,4.0,3.0,4.0,3.0,4.0,4.0,,4.0,,,S0428,43.654816959,-79.460940647,POINT (307934.791 4834764.694)
2538870,4155776,2017.0,2020.0,1967.0,PRIVATE,6,York Centre,35 CEDARCROFT BLVD,13,207,2020-10-28,71,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,N0622,43.7827450557,-79.4483048718,POINT (308945.574 4848976.441)
2538871,4154464,2017.0,2020.0,1962.0,PRIVATE,7,Humber River-Black Creek,3700 KEELE ST,3,57,2020-10-28,73,Evaluation needs to be conducted in 2 years,18,3.0,4.0,3.0,4.0,4.0,4.0,,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,,W0731,43.7552410078,-79.4893788755,POINT (305639.91 4845919.621)
2538872,4154463,2017.0,2020.0,1972.0,PRIVATE,7,Humber River-Black Creek,3710 KEELE ST,9,92,2020-10-28,68,Evaluation needs to be conducted in 2 years,19,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,W0731,43.7565404948,-79.489787514,POINT (305606.988 4846063.982)
2538873,4152984,2017.0,2020.0,1955.0,PRIVATE,4,Parkdale-High Park,125 JAMESON AVE,7,67,2020-10-28,68,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,,S0437,43.6361641445,-79.4351614024,POINT (310016.053 4832692.746)
2538874,4155927,2017.0,2020.0,1971.0,PRIVATE,1,Etobicoke North,10 WILLOWRIDGE RD,19,328,2020-10-28,69,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,2.0,3.0,2.0,4.0,3.0,4.0,,3.0,3.0,5.0,3.0,3.0,4.0,5.0,3.0,3.0,,W0137,,,POINT (299268.886 4837017.142)
2538875,4153982,2017.0,2020.0,1961.0,PRIVATE,8,Eglinton-Lawrence,515 CHAPLIN CRES,8,111,2020-10-28,78,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,N0833,43.704952062,-79.424249279,POINT (310889.372 4840336.498)
2538876,4155161,2017.0,2020.0,1970.0,PRIVATE,5,York South-Weston,1906-1930 WESTON RD,12,112,2020-10-28,78,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,W0524,43.7002003087,-79.5172673603,POINT (303392.674 4839805.124)
2538877,4155879,2017.0,2020.0,1969.0,PRIVATE,6,York Centre,6200 BATHURST ST,14,181,2020-10-28,72,Evaluation needs to be conducted in 2 years,18,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0622,43.791103408,-79.446789891,POINT (309058.466 4849903.305)
2538878,4153981,2017.0,2020.0,1961.0,PRIVATE,8,Eglinton-Lawrence,525 CHAPLIN CRES,8,110,2020-10-28,79,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,,N0833,43.705350718,-79.424543299,POINT (310865.636 4840380.768)
2538879,4155278,2017.0,2020.0,1950.0,PRIVATE,3,Etobicoke-Lakeshore,158 BERRY RD,4,30,2020-10-28,73,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,3.0,4.0,2.0,,3.0,,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,,W0327,43.6372671432,-79.489657597,POINT (305618.818 4832813.412)
2538880,4155334,2017.0,2020.0,1954.0,PRIVATE,2,Etobicoke Centre,11 ANGLESEY BLVD,4,39,2020-10-28,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,3.0,4.0,3.0,,4.0,,4.0,4.0,3.0,5.0,4.0,4.0,3.0,,4.0,3.0,,W0229,43.6647200008,-79.5208076953,POINT (303106.196 4835863.495)
2538881,4154219,2017.0,2020.0,1965.0,PRIVATE,7,Humber River-Black Creek,99 MATTSON RD,4,30,2020-10-28,61,Evaluation needs to be conducted in 1 year,18,2.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,,W0734,43.722654944,-79.5130447411,POINT (303733.493 4842299.549)
2538882,4153344,2017.0,2020.0,1930.0,SOCIAL HOUSING,12,Toronto-St. Paul's,497 ST CLAIR AVE W,4,19,2020-10-28,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,3.0,2.0,4.0,3.0,,3.0,,3.0,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,,,S1236,43.6830936206,-79.4174370824,POINT (311440.998 4837907.611)
2538883,4153442,2019.0,2020.0,1955.0,PRIVATE,13,Toronto Centre,256 SHERBOURNE ST,4,23,2020-10-28,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S1328,43.6589253856,-79.3715946717,POINT (315141.167 4835227.328)
2538884,4232595,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1139 ROYAL YORK RD,10,90,2020-10-28,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,W0230,43.661101768,-79.515869361,POINT (303504.092 4835462.384)
2538885,4155337,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1137 ROYAL YORK RD,10,122,2020-10-28,84,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,,W0230,43.661225213,-79.515144165,POINT (303562.582 4835476.083)
2538886,4153978,2017.0,2020.0,1965.0,PRIVATE,8,Eglinton-Lawrence,680 ROSELAWN AVE,9,64,2020-10-28,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,N0833,43.705715201,-79.425361614,POINT (310799.649 4840421.205)
2538887,4153980,2017.0,2020.0,1959.0,PRIVATE,8,Eglinton-Lawrence,665 ROSELAWN AVE,5,87,2020-10-28,89,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,N0833,43.705178016,-79.425108275,POINT (310820.12 4840361.543)
2538888,4155152,2017.0,2020.0,1974.0,PRIVATE,5,York South-Weston,150 ROSEMOUNT AVE,5,31,2020-10-28,75,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,3.0,3.0,,4.0,3.0,,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,W0525,43.7040852648,-79.519805739,POINT (303188.223 4840236.751)
2538889,4152955,2017.0,2020.0,1959.0,PRIVATE,4,Parkdale-High Park,29 SPENCER AVE,6,54,2020-10-28,70,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,,S0437,43.634901103,-79.429121805,POINT (310503.215 4832553.752)
2538890,4233290,2017.0,2020.0,1984.0,SOCIAL HOUSING,5,York South-Weston,29 SOUTH STATION ST,13,128,2020-10-28,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,,4.0,3.0,,W0524,43.7009920215,-79.5153630558,POINT (303546.182 4839893.047)
2538891,4153435,2017.0,2020.0,1896.0,PRIVATE,13,Toronto Centre,77 PEMBROKE ST,4,16,2020-10-28,69,Evaluation needs to be conducted in 2 years,14,4.0,4.0,3.0,3.0,4.0,3.0,,3.0,,,3.0,2.0,5.0,3.0,3.0,4.0,,4.0,,,S1328,43.6589422155,-79.3723537237,POINT (315079.942 4835229.102)
2538892,4154009,2017.0,2020.0,1954.0,PRIVATE,8,Eglinton-Lawrence,107 ROSELAWN AVE,4,21,2020-10-28,76,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0833,43.71000827,-79.4024838056,POINT (312643.143 4840899.127)
2538893,4152747,2017.0,2020.0,1965.0,PRIVATE,20,Scarborough Southwest,815 MIDLAND AVE,3,23,2020-10-28,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,,,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,,E2024,43.734150957,-79.2574811613,POINT (324320.645 4843605.005)
2538894,4154619,2017.0,2020.0,1964.0,PRIVATE,6,York Centre,707-711 FINCH AVE W,7,150,2020-10-28,76,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,N0624,,,POINT (307885.741 4847532.729)
2538895,4154640,2017.0,2020.0,1967.0,PRIVATE,6,York Centre,605 FINCH AVE W,9,244,2020-10-28,87,Evaluation needs to be conducted in 3 years,20,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,N0624,43.771328418,-79.45270965,POINT (308591.503 4847708.85)
2538896,4154645,2017.0,2020.0,1960.0,PRIVATE,6,York Centre,521-523 FINCH AVE W,6,179,2020-10-28,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,,N0624,43.7729614499,-79.444496063,POINT (309267.54 4847942.623)
2538897,4154888,2017.0,2020.0,1958.0,PRIVATE,16,Don Valley East,50 ECCLESTON DR,4,60,2020-10-28,91,Evaluation needs to be conducted in 3 years,18,5.0,5.0,5.0,4.0,5.0,5.0,,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,N1628,43.7275858638,-79.3190299977,POINT (319364.219 4842863.106)
2538898,4154347,2017.0,2020.0,1958.0,PRIVATE,5,York South-Weston,2440 KEELE ST,3,34,2020-10-28,74,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,3.0,4.0,,5.0,,3.0,4.0,3.0,5.0,3.0,4.0,4.0,,4.0,3.0,,W0526,43.711712237,-79.4792178818,POINT (306459.237 4841083.979)
2538899,4156772,2017.0,2020.0,2015.0,TCHC,13,Toronto Centre,180 SACKVILLE ST,9,83,2020-10-28,94,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,S1330,,,POINT (315865.16 4835184.93)
2538900,4153567,2017.0,2020.0,1985.0,TCHC,13,Toronto Centre,123 SACKVILLE ST,3,20,2020-10-28,75,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,4.0,3.0,5.0,3.0,4.0,3.0,,4.0,,4.0,S1330,43.6570898108,-79.3615276679,POINT (315953.471 4835024.718)
2538901,4232598,2017.0,2020.0,1963.0,PRIVATE,2,Etobicoke Centre,1141 ROYAL YORK RD,10,91,2020-10-28,85,Evaluation needs to be conducted in 2 years,17,5.0,4.0,5.0,4.0,5.0,3.0,,5.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,W0230,43.660764915,-79.516320063,POINT (303467.734 4835424.971)
2538902,4153357,2017.0,2020.0,1930.0,PRIVATE,12,Toronto-St. Paul's,49 ST CLAIR AVE W,7,34,2020-10-28,79,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,,5.0,,,S1238,43.6873687296,-79.3959379318,POINT (313173.803 4838384.509)
2538903,4153020,2017.0,2020.0,1967.0,PRIVATE,4,Parkdale-High Park,160 JAMESON AVE,7,96,2020-10-28,68,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,4.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,,S0436,43.63765643,-79.4366087983,POINT (309899.145 4832858.439)
2538904,4167685,2017.0,2020.0,1948.0,TCHC,13,Toronto Centre,295 SACKVILLE ST,3,48,2020-10-28,65,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,S1330,43.661707767,-79.36326298,POINT (315813.619 4835552.43)
2538905,4154647,2017.0,2020.0,1963.0,PRIVATE,6,York Centre,9 KINGSBRIDGE CRT,7,74,2020-10-28,82,Evaluation needs to be conducted in 2 years,18,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,,N0624,43.7715767413,-79.4441039119,POINT (309284.542 4847735.908)
2538906,4154261,2017.0,2020.0,1969.0,PRIVATE,7,Humber River-Black Creek,35 TOBERMORY DR,11,138,2020-10-27,71,Evaluation needs to be conducted in 2 years,18,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,,W0725,43.761263869,-79.509638013,POINT (304008.298 4846589.696)
2538907,4154630,2017.0,2020.0,1970.0,PRIVATE,6,York Centre,5 FISHERVILLE RD,17,202,2020-10-27,83,Evaluation needs to be conducted in 2 years,20,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,N0622,43.7893811504,-79.4481218058,POINT (308959.834 4849713.707)
2538908,4154629,2017.0,2020.0,1970.0,PRIVATE,6,York Centre,25 FISHERVILLE RD,18,221,2020-10-27,88,Evaluation needs to be conducted in 3 years,19,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,N0622,43.7888747395,-79.4489791313,POINT (308890.874 4849657.401)
2538909,4153014,2017.0,2020.0,1930.0,PRIVATE,4,Parkdale-High Park,122 DOWLING AVE,5,27,2020-10-27,74,Evaluation needs to be conducted in 2 years,14,4.0,4.0,5.0,3.0,3.0,5.0,,4.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,,,S0436,43.6367650301,-79.4389483513,POINT (309710.453 4832759.28)
2538910,4155591,2017.0,2020.0,1968.0,TCHC,9,Davenport,61 PELHAM PARK GDNS,17,352,2020-10-27,59,Evaluation needs to be conducted in 1 year,20,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S0926,43.66925972,-79.457795659,POINT (308187.607 4836369.289)
2538911,4154615,2017.0,2020.0,1950.0,PRIVATE,6,York Centre,229 PANNAHILL RD,3,12,2020-10-27,91,Evaluation needs to be conducted in 3 years,16,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,N0624,43.7603575234,-79.4631757419,POINT (307749.723 4846488.654)
2538912,4154254,2017.0,2020.0,1961.0,PRIVATE,7,Humber River-Black Creek,3266 WESTON RD,4,59,2020-10-27,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0727,43.7407950655,-79.5403431231,POINT (301535.061 4844315.545)
2538913,4154253,2017.0,2020.0,1961.0,PRIVATE,7,Humber River-Black Creek,3286 WESTON RD,4,55,2020-10-27,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,W0727,43.7416741492,-79.5406112434,POINT (301513.513 4844413.218)
